# x_index	z_index	Potential(eV)	Density(cm^-3)	EFN(eV)
1.300000e+01	4.700000e+01	0.000000e+00	2.007951e+22	0.000000e+00
1.300000e+01	4.800000e+01	0.000000e+00	2.007951e+22	0.000000e+00
1.300000e+01	4.900000e+01	0.000000e+00	2.007951e+22	0.000000e+00
1.400000e+01	0.000000e+00	0.000000e+00	2.844436e+21	0.000000e+00
1.400000e+01	1.000000e+00	0.000000e+00	1.927483e+22	0.000000e+00
1.400000e+01	2.000000e+00	0.000000e+00	1.927483e+22	0.000000e+00
1.400000e+01	3.000000e+00	0.000000e+00	1.927483e+22	0.000000e+00
1.400000e+01	4.000000e+00	0.000000e+00	1.927483e+22	0.000000e+00
1.400000e+01	5.000000e+00	0.000000e+00	1.927483e+22	0.000000e+00
1.400000e+01	6.000000e+00	0.000000e+00	1.927483e+22	0.000000e+00
1.400000e+01	7.000000e+00	0.000000e+00	1.927483e+22	0.000000e+00
1.400000e+01	8.000000e+00	0.000000e+00	1.927483e+22	0.000000e+00
1.400000e+01	9.000000e+00	0.000000e+00	1.927483e+22	0.000000e+00
1.400000e+01	1.000000e+01	0.000000e+00	1.927483e+22	0.000000e+00
1.400000e+01	1.100000e+01	0.000000e+00	1.927483e+22	0.000000e+00
1.400000e+01	1.200000e+01	0.000000e+00	1.927483e+22	0.000000e+00
1.400000e+01	1.300000e+01	0.000000e+00	1.258034e+22	0.000000e+00
1.400000e+01	1.400000e+01	0.000000e+00	1.258034e+22	0.000000e+00
1.400000e+01	1.500000e+01	0.000000e+00	1.258034e+22	0.000000e+00
1.400000e+01	1.600000e+01	0.000000e+00	1.258034e+22	0.000000e+00
1.400000e+01	1.700000e+01	0.000000e+00	1.258034e+22	0.000000e+00
1.400000e+01	1.800000e+01	0.000000e+00	1.258034e+22	0.000000e+00
1.400000e+01	1.900000e+01	0.000000e+00	1.258034e+22	0.000000e+00
1.400000e+01	2.000000e+01	0.000000e+00	1.258034e+22	0.000000e+00
1.400000e+01	2.100000e+01	0.000000e+00	1.258034e+22	0.000000e+00
1.400000e+01	2.200000e+01	0.000000e+00	1.258034e+22	0.000000e+00
1.400000e+01	2.300000e+01	0.000000e+00	1.258034e+22	0.000000e+00
1.400000e+01	2.400000e+01	0.000000e+00	1.258034e+22	0.000000e+00
1.400000e+01	2.500000e+01	0.000000e+00	2.410252e+22	0.000000e+00
1.400000e+01	2.600000e+01	0.000000e+00	2.410252e+22	0.000000e+00
1.400000e+01	2.700000e+01	0.000000e+00	2.410252e+22	0.000000e+00
1.400000e+01	2.800000e+01	0.000000e+00	2.410252e+22	0.000000e+00
1.400000e+01	2.900000e+01	0.000000e+00	2.410252e+22	0.000000e+00
1.400000e+01	3.000000e+01	0.000000e+00	2.410252e+22	0.000000e+00
1.400000e+01	3.100000e+01	0.000000e+00	2.410252e+22	0.000000e+00
1.400000e+01	3.200000e+01	0.000000e+00	2.410252e+22	0.000000e+00
1.400000e+01	3.300000e+01	0.000000e+00	2.410252e+22	0.000000e+00
1.400000e+01	3.400000e+01	0.000000e+00	2.410252e+22	0.000000e+00
1.400000e+01	3.500000e+01	0.000000e+00	2.410252e+22	0.000000e+00
1.400000e+01	3.600000e+01	0.000000e+00	2.410252e+22	0.000000e+00
1.400000e+01	3.700000e+01	0.000000e+00	2.007951e+22	0.000000e+00
1.400000e+01	3.800000e+01	0.000000e+00	2.007951e+22	0.000000e+00
1.400000e+01	3.900000e+01	0.000000e+00	2.007951e+22	0.000000e+00
1.400000e+01	4.000000e+01	0.000000e+00	2.007951e+22	0.000000e+00
1.400000e+01	4.100000e+01	0.000000e+00	2.007951e+22	0.000000e+00
1.400000e+01	4.200000e+01	0.000000e+00	2.007951e+22	0.000000e+00
1.400000e+01	4.300000e+01	0.000000e+00	2.007951e+22	0.000000e+00
1.400000e+01	4.400000e+01	0.000000e+00	2.007951e+22	0.000000e+00
1.400000e+01	4.500000e+01	0.000000e+00	2.007951e+22	0.000000e+00
1.400000e+01	4.600000e+01	0.000000e+00	2.007951e+22	0.000000e+00
1.400000e+01	4.700000e+01	0.000000e+00	2.007951e+22	0.000000e+00
1.400000e+01	4.800000e+01	0.000000e+00	2.007951e+22	0.000000e+00
1.400000e+01	4.900000e+01	0.000000e+00	2.007951e+22	0.000000e+00
1.500000e+01	0.000000e+00	0.000000e+00	2.844436e+21	0.000000e+00
1.500000e+01	1.000000e+00	0.000000e+00	2.844436e+21	0.000000e+00
1.500000e+01	2.000000e+00	0.000000e+00	2.844436e+21	0.000000e+00
1.500000e+01	3.000000e+00	0.000000e+00	1.927483e+22	0.000000e+00
1.500000e+01	4.000000e+00	0.000000e+00	1.927483e+22	0.000000e+00
1.500000e+01	5.000000e+00	0.000000e+00	1.927483e+22	0.000000e+00
1.500000e+01	6.000000e+00	0.000000e+00	1.927483e+22	0.000000e+00
1.500000e+01	7.000000e+00	0.000000e+00	1.927483e+22	0.000000e+00
1.500000e+01	8.000000e+00	0.000000e+00	1.927483e+22	0.000000e+00
1.500000e+01	9.000000e+00	0.000000e+00	1.927483e+22	0.000000e+00
1.500000e+01	1.000000e+01	0.000000e+00	2.498240e+21	0.000000e+00
1.500000e+01	1.100000e+01	0.000000e+00	2.498240e+21	0.000000e+00
1.500000e+01	1.200000e+01	0.000000e+00	2.498240e+21	0.000000e+00
1.500000e+01	1.300000e+01	0.000000e+00	2.498240e+21	0.000000e+00
1.500000e+01	1.400000e+01	0.000000e+00	2.498240e+21	0.000000e+00
1.500000e+01	1.500000e+01	0.000000e+00	1.258034e+22	0.000000e+00
1.500000e+01	1.600000e+01	0.000000e+00	1.258034e+22	0.000000e+00
1.500000e+01	1.700000e+01	0.000000e+00	1.258034e+22	0.000000e+00
1.500000e+01	1.800000e+01	0.000000e+00	1.258034e+22	0.000000e+00
1.500000e+01	1.900000e+01	0.000000e+00	1.258034e+22	0.000000e+00
1.500000e+01	2.000000e+01	0.000000e+00	1.258034e+22	0.000000e+00
1.500000e+01	2.100000e+01	0.000000e+00	1.258034e+22	0.000000e+00
1.500000e+01	2.200000e+01	0.000000e+00	1.258034e+22	0.000000e+00
1.500000e+01	2.300000e+01	0.000000e+00	2.479309e+21	0.000000e+00
1.500000e+01	2.400000e+01	0.000000e+00	2.479309e+21	0.000000e+00
1.500000e+01	2.500000e+01	0.000000e+00	2.479309e+21	0.000000e+00
1.500000e+01	2.600000e+01	0.000000e+00	2.479309e+21	0.000000e+00
1.500000e+01	2.700000e+01	0.000000e+00	2.410252e+22	0.000000e+00
1.500000e+01	2.800000e+01	0.000000e+00	2.410252e+22	0.000000e+00
1.500000e+01	2.900000e+01	0.000000e+00	2.410252e+22	0.000000e+00
1.500000e+01	3.000000e+01	0.000000e+00	2.410252e+22	0.000000e+00
1.500000e+01	3.100000e+01	0.000000e+00	2.410252e+22	0.000000e+00
1.500000e+01	3.200000e+01	0.000000e+00	2.410252e+22	0.000000e+00
1.500000e+01	3.300000e+01	0.000000e+00	2.410252e+22	0.000000e+00
1.500000e+01	3.400000e+01	0.000000e+00	2.410252e+22	0.000000e+00
1.500000e+01	3.500000e+01	0.000000e+00	9.342105e+20	0.000000e+00
1.500000e+01	3.600000e+01	0.000000e+00	9.342105e+20	0.000000e+00
1.500000e+01	3.700000e+01	0.000000e+00	9.342105e+20	0.000000e+00
1.500000e+01	3.800000e+01	0.000000e+00	9.342105e+20	0.000000e+00
1.500000e+01	3.900000e+01	0.000000e+00	9.342105e+20	0.000000e+00
1.500000e+01	4.000000e+01	0.000000e+00	2.007951e+22	0.000000e+00
1.500000e+01	4.100000e+01	0.000000e+00	2.007951e+22	0.000000e+00
1.500000e+01	4.200000e+01	0.000000e+00	2.007951e+22	0.000000e+00
1.500000e+01	4.300000e+01	0.000000e+00	2.007951e+22	0.000000e+00
1.500000e+01	4.400000e+01	0.000000e+00	2.007951e+22	0.000000e+00
1.500000e+01	4.500000e+01	0.000000e+00	2.007951e+22	0.000000e+00
1.500000e+01	4.600000e+01	0.000000e+00	2.007951e+22	0.000000e+00
1.500000e+01	4.700000e+01	0.000000e+00	2.007951e+22	0.000000e+00
1.500000e+01	4.800000e+01	0.000000e+00	2.007951e+22	0.000000e+00
1.500000e+01	4.900000e+01	0.000000e+00	2.007951e+22	0.000000e+00
1.600000e+01	0.000000e+00	0.000000e+00	2.844436e+21	0.000000e+00
1.600000e+01	1.000000e+00	0.000000e+00	2.844436e+21	0.000000e+00
1.600000e+01	2.000000e+00	0.000000e+00	2.844436e+21	0.000000e+00
1.600000e+01	3.000000e+00	0.000000e+00	2.844436e+21	0.000000e+00
1.600000e+01	4.000000e+00	0.000000e+00	2.844436e+21	0.000000e+00
1.600000e+01	5.000000e+00	0.000000e+00	1.927483e+22	0.000000e+00
1.600000e+01	6.000000e+00	0.000000e+00	1.927483e+22	0.000000e+00
1.600000e+01	7.000000e+00	0.000000e+00	1.927483e+22	0.000000e+00
1.600000e+01	8.000000e+00	0.000000e+00	2.498240e+21	0.000000e+00
1.600000e+01	9.000000e+00	0.000000e+00	2.498240e+21	0.000000e+00
1.600000e+01	1.000000e+01	0.000000e+00	2.498240e+21	0.000000e+00
1.600000e+01	1.100000e+01	0.000000e+00	2.498240e+21	0.000000e+00
1.600000e+01	1.200000e+01	0.000000e+00	2.498240e+21	0.000000e+00
1.600000e+01	1.300000e+01	0.000000e+00	2.498240e+21	0.000000e+00
1.600000e+01	1.400000e+01	0.000000e+00	2.498240e+21	0.000000e+00
1.600000e+01	1.500000e+01	0.000000e+00	2.498240e+21	0.000000e+00
1.600000e+01	1.600000e+01	0.000000e+00	2.498240e+21	0.000000e+00
1.600000e+01	1.700000e+01	0.000000e+00	1.258034e+22	0.000000e+00
1.600000e+01	1.800000e+01	0.000000e+00	1.258034e+22	0.000000e+00
1.600000e+01	1.900000e+01	0.000000e+00	1.258034e+22	0.000000e+00
1.600000e+01	2.000000e+01	0.000000e+00	2.479309e+21	0.000000e+00
1.600000e+01	2.100000e+01	0.000000e+00	2.479309e+21	0.000000e+00
1.600000e+01	2.200000e+01	0.000000e+00	2.479309e+21	0.000000e+00
1.600000e+01	2.300000e+01	0.000000e+00	2.479309e+21	0.000000e+00
1.600000e+01	2.400000e+01	0.000000e+00	2.479309e+21	0.000000e+00
1.600000e+01	2.500000e+01	0.000000e+00	2.479309e+21	0.000000e+00
1.600000e+01	2.600000e+01	0.000000e+00	2.479309e+21	0.000000e+00
1.600000e+01	2.700000e+01	0.000000e+00	2.479309e+21	0.000000e+00
1.600000e+01	2.800000e+01	0.000000e+00	2.479309e+21	0.000000e+00
1.600000e+01	2.900000e+01	0.000000e+00	2.479309e+21	0.000000e+00
1.600000e+01	3.000000e+01	0.000000e+00	2.410252e+22	0.000000e+00
1.600000e+01	3.100000e+01	0.000000e+00	2.410252e+22	0.000000e+00
1.600000e+01	3.200000e+01	0.000000e+00	2.410252e+22	0.000000e+00
1.600000e+01	3.300000e+01	0.000000e+00	9.342105e+20	0.000000e+00
1.600000e+01	3.400000e+01	0.000000e+00	9.342105e+20	0.000000e+00
1.600000e+01	3.500000e+01	0.000000e+00	9.342105e+20	0.000000e+00
1.600000e+01	3.600000e+01	0.000000e+00	9.342105e+20	0.000000e+00
1.600000e+01	3.700000e+01	0.000000e+00	9.342105e+20	0.000000e+00
1.600000e+01	3.800000e+01	0.000000e+00	9.342105e+20	0.000000e+00
1.600000e+01	3.900000e+01	0.000000e+00	9.342105e+20	0.000000e+00
1.600000e+01	4.000000e+01	0.000000e+00	9.342105e+20	0.000000e+00
1.600000e+01	4.100000e+01	0.000000e+00	9.342105e+20	0.000000e+00
1.600000e+01	4.200000e+01	0.000000e+00	2.007951e+22	0.000000e+00
1.600000e+01	4.300000e+01	0.000000e+00	2.007951e+22	0.000000e+00
1.600000e+01	4.400000e+01	0.000000e+00	2.007951e+22	0.000000e+00
1.600000e+01	4.500000e+01	0.000000e+00	2.007951e+22	0.000000e+00
1.600000e+01	4.600000e+01	0.000000e+00	2.007951e+22	0.000000e+00
1.600000e+01	4.700000e+01	0.000000e+00	2.007951e+22	0.000000e+00
1.600000e+01	4.800000e+01	0.000000e+00	2.007951e+22	0.000000e+00
1.600000e+01	4.900000e+01	0.000000e+00	2.007951e+22	0.000000e+00
1.700000e+01	0.000000e+00	0.000000e+00	2.844436e+21	0.000000e+00
1.700000e+01	1.000000e+00	0.000000e+00	2.844436e+21	0.000000e+00
1.700000e+01	2.000000e+00	0.000000e+00	2.844436e+21	0.000000e+00
1.700000e+01	3.000000e+00	0.000000e+00	2.844436e+21	0.000000e+00
1.700000e+01	4.000000e+00	0.000000e+00	2.844436e+21	0.000000e+00
1.700000e+01	5.000000e+00	0.000000e+00	2.844436e+21	0.000000e+00
1.700000e+01	6.000000e+00	0.000000e+00	2.143082e+20	0.000000e+00
1.700000e+01	7.000000e+00	0.000000e+00	2.498240e+21	0.000000e+00
1.700000e+01	8.000000e+00	0.000000e+00	2.498240e+21	0.000000e+00
1.700000e+01	9.000000e+00	0.000000e+00	2.498240e+21	0.000000e+00
1.700000e+01	1.000000e+01	0.000000e+00	2.498240e+21	0.000000e+00
1.700000e+01	1.100000e+01	0.000000e+00	2.498240e+21	0.000000e+00
1.700000e+01	1.200000e+01	0.000000e+00	2.498240e+21	0.000000e+00
1.700000e+01	1.300000e+01	0.000000e+00	2.498240e+21	0.000000e+00
1.700000e+01	1.400000e+01	0.000000e+00	2.498240e+21	0.000000e+00
1.700000e+01	1.500000e+01	0.000000e+00	2.498240e+21	0.000000e+00
1.700000e+01	1.600000e+01	0.000000e+00	2.498240e+21	0.000000e+00
1.700000e+01	1.700000e+01	0.000000e+00	2.498240e+21	0.000000e+00
1.700000e+01	1.800000e+01	0.000000e+00	3.652795e+20	0.000000e+00
1.700000e+01	1.900000e+01	0.000000e+00	3.652795e+20	0.000000e+00
1.700000e+01	2.000000e+01	0.000000e+00	2.479309e+21	0.000000e+00
1.700000e+01	2.100000e+01	0.000000e+00	2.479309e+21	0.000000e+00
1.700000e+01	2.200000e+01	0.000000e+00	2.479309e+21	0.000000e+00
1.700000e+01	2.300000e+01	0.000000e+00	2.479309e+21	0.000000e+00
1.700000e+01	2.400000e+01	0.000000e+00	2.479309e+21	0.000000e+00
1.700000e+01	2.500000e+01	0.000000e+00	2.479309e+21	0.000000e+00
1.700000e+01	2.600000e+01	0.000000e+00	2.479309e+21	0.000000e+00
1.700000e+01	2.700000e+01	0.000000e+00	2.479309e+21	0.000000e+00
1.700000e+01	2.800000e+01	0.000000e+00	2.479309e+21	0.000000e+00
1.700000e+01	2.900000e+01	0.000000e+00	2.479309e+21	0.000000e+00
1.700000e+01	3.000000e+01	0.000000e+00	5.946342e+20	0.000000e+00
1.700000e+01	3.100000e+01	0.000000e+00	5.946342e+20	0.000000e+00
1.700000e+01	3.200000e+01	0.000000e+00	9.342105e+20	0.000000e+00
1.700000e+01	3.300000e+01	0.000000e+00	9.342105e+20	0.000000e+00
1.700000e+01	3.400000e+01	0.000000e+00	9.342105e+20	0.000000e+00
1.700000e+01	3.500000e+01	0.000000e+00	9.342105e+20	0.000000e+00
1.700000e+01	3.600000e+01	0.000000e+00	9.342105e+20	0.000000e+00
1.700000e+01	3.700000e+01	0.000000e+00	9.342105e+20	0.000000e+00
1.700000e+01	3.800000e+01	0.000000e+00	9.342105e+20	0.000000e+00
1.700000e+01	3.900000e+01	0.000000e+00	9.342105e+20	0.000000e+00
1.700000e+01	4.000000e+01	0.000000e+00	9.342105e+20	0.000000e+00
1.700000e+01	4.100000e+01	0.000000e+00	9.342105e+20	0.000000e+00
1.700000e+01	4.200000e+01	0.000000e+00	9.342105e+20	0.000000e+00
1.700000e+01	4.300000e+01	0.000000e+00	4.587752e+21	0.000000e+00
1.700000e+01	4.400000e+01	0.000000e+00	4.587752e+21	0.000000e+00
1.700000e+01	4.500000e+01	0.000000e+00	4.587752e+21	0.000000e+00
1.700000e+01	4.600000e+01	0.000000e+00	4.587752e+21	0.000000e+00
1.700000e+01	4.700000e+01	0.000000e+00	4.587752e+21	0.000000e+00
1.700000e+01	4.800000e+01	0.000000e+00	4.587752e+21	0.000000e+00
1.700000e+01	4.900000e+01	0.000000e+00	4.587752e+21	0.000000e+00
1.800000e+01	0.000000e+00	0.000000e+00	2.844436e+21	0.000000e+00
1.800000e+01	1.000000e+00	0.000000e+00	2.844436e+21	0.000000e+00
1.800000e+01	2.000000e+00	0.000000e+00	2.844436e+21	0.000000e+00
1.800000e+01	3.000000e+00	0.000000e+00	2.844436e+21	0.000000e+00
1.800000e+01	4.000000e+00	0.000000e+00	2.143082e+20	0.000000e+00
1.800000e+01	5.000000e+00	0.000000e+00	2.143082e+20	0.000000e+00
1.800000e+01	6.000000e+00	0.000000e+00	2.143082e+20	0.000000e+00
1.800000e+01	7.000000e+00	0.000000e+00	2.143082e+20	0.000000e+00
1.800000e+01	8.000000e+00	0.000000e+00	2.143082e+20	0.000000e+00
1.800000e+01	9.000000e+00	0.000000e+00	2.498240e+21	0.000000e+00
1.800000e+01	1.000000e+01	0.000000e+00	2.498240e+21	0.000000e+00
1.800000e+01	1.100000e+01	0.000000e+00	2.498240e+21	0.000000e+00
1.800000e+01	1.200000e+01	0.000000e+00	2.498240e+21	0.000000e+00
1.800000e+01	1.300000e+01	0.000000e+00	2.498240e+21	0.000000e+00
1.800000e+01	1.400000e+01	0.000000e+00	2.498240e+21	0.000000e+00
1.800000e+01	1.500000e+01	0.000000e+00	2.498240e+21	0.000000e+00
1.800000e+01	1.600000e+01	0.000000e+00	3.652795e+20	0.000000e+00
1.800000e+01	1.700000e+01	0.000000e+00	3.652795e+20	0.000000e+00
1.800000e+01	1.800000e+01	0.000000e+00	3.652795e+20	0.000000e+00
1.800000e+01	1.900000e+01	0.000000e+00	3.652795e+20	0.000000e+00
1.800000e+01	2.000000e+01	0.000000e+00	3.652795e+20	0.000000e+00
1.800000e+01	2.100000e+01	0.000000e+00	3.652795e+20	0.000000e+00
1.800000e+01	2.200000e+01	0.000000e+00	2.479309e+21	0.000000e+00
1.800000e+01	2.300000e+01	0.000000e+00	2.479309e+21	0.000000e+00
1.800000e+01	2.400000e+01	0.000000e+00	2.479309e+21	0.000000e+00
1.800000e+01	2.500000e+01	0.000000e+00	2.479309e+21	0.000000e+00
1.800000e+01	2.600000e+01	0.000000e+00	2.479309e+21	0.000000e+00
1.800000e+01	2.700000e+01	0.000000e+00	2.479309e+21	0.000000e+00
1.800000e+01	2.800000e+01	0.000000e+00	5.946342e+20	0.000000e+00
1.800000e+01	2.900000e+01	0.000000e+00	5.946342e+20	0.000000e+00
1.800000e+01	3.000000e+01	0.000000e+00	5.946342e+20	0.000000e+00
1.800000e+01	3.100000e+01	0.000000e+00	5.946342e+20	0.000000e+00
1.800000e+01	3.200000e+01	0.000000e+00	5.946342e+20	0.000000e+00
1.800000e+01	3.300000e+01	0.000000e+00	5.946342e+20	0.000000e+00
1.800000e+01	3.400000e+01	0.000000e+00	9.342105e+20	0.000000e+00
1.800000e+01	3.500000e+01	0.000000e+00	9.342105e+20	0.000000e+00
1.800000e+01	3.600000e+01	0.000000e+00	9.342105e+20	0.000000e+00
1.800000e+01	3.700000e+01	0.000000e+00	9.342105e+20	0.000000e+00
1.800000e+01	3.800000e+01	0.000000e+00	9.342105e+20	0.000000e+00
1.800000e+01	3.900000e+01	0.000000e+00	9.342105e+20	0.000000e+00
1.800000e+01	4.000000e+01	0.000000e+00	9.342105e+20	0.000000e+00
1.800000e+01	4.100000e+01	0.000000e+00	4.587752e+21	0.000000e+00
1.800000e+01	4.200000e+01	0.000000e+00	4.587752e+21	0.000000e+00
1.800000e+01	4.300000e+01	0.000000e+00	4.587752e+21	0.000000e+00
1.800000e+01	4.400000e+01	0.000000e+00	4.587752e+21	0.000000e+00
1.800000e+01	4.500000e+01	0.000000e+00	4.587752e+21	0.000000e+00
1.800000e+01	4.600000e+01	0.000000e+00	4.587752e+21	0.000000e+00
1.800000e+01	4.700000e+01	0.000000e+00	4.587752e+21	0.000000e+00
1.800000e+01	4.800000e+01	0.000000e+00	4.587752e+21	0.000000e+00
1.800000e+01	4.900000e+01	0.000000e+00	4.587752e+21	0.000000e+00
1.900000e+01	0.000000e+00	0.000000e+00	2.844436e+21	0.000000e+00
1.900000e+01	1.000000e+00	0.000000e+00	2.844436e+21	0.000000e+00
1.900000e+01	2.000000e+00	0.000000e+00	2.143082e+20	0.000000e+00
1.900000e+01	3.000000e+00	0.000000e+00	2.143082e+20	0.000000e+00
1.900000e+01	4.000000e+00	0.000000e+00	2.143082e+20	0.000000e+00
1.900000e+01	5.000000e+00	0.000000e+00	2.143082e+20	0.000000e+00
1.900000e+01	6.000000e+00	0.000000e+00	2.143082e+20	0.000000e+00
1.900000e+01	7.000000e+00	0.000000e+00	2.143082e+20	0.000000e+00
1.900000e+01	8.000000e+00	0.000000e+00	2.143082e+20	0.000000e+00
1.900000e+01	9.000000e+00	0.000000e+00	2.143082e+20	0.000000e+00
1.900000e+01	1.000000e+01	0.000000e+00	2.143082e+20	0.000000e+00
1.900000e+01	1.100000e+01	0.000000e+00	2.143082e+20	0.000000e+00
1.900000e+01	1.200000e+01	0.000000e+00	2.498240e+21	0.000000e+00
1.900000e+01	1.300000e+01	0.000000e+00	2.498240e+21	0.000000e+00
1.900000e+01	1.400000e+01	0.000000e+00	3.652795e+20	0.000000e+00
1.900000e+01	1.500000e+01	0.000000e+00	3.652795e+20	0.000000e+00
1.900000e+01	1.600000e+01	0.000000e+00	3.652795e+20	0.000000e+00
1.900000e+01	1.700000e+01	0.000000e+00	3.652795e+20	0.000000e+00
1.900000e+01	1.800000e+01	0.000000e+00	3.652795e+20	0.000000e+00
1.900000e+01	1.900000e+01	0.000000e+00	3.652795e+20	0.000000e+00
1.900000e+01	2.000000e+01	0.000000e+00	3.652795e+20	0.000000e+00
1.900000e+01	2.100000e+01	0.000000e+00	3.652795e+20	0.000000e+00
1.900000e+01	2.200000e+01	0.000000e+00	3.652795e+20	0.000000e+00
1.900000e+01	2.300000e+01	0.000000e+00	3.652795e+20	0.000000e+00
1.900000e+01	2.400000e+01	0.000000e+00	2.479309e+21	0.000000e+00
1.900000e+01	2.500000e+01	0.000000e+00	2.479309e+21	0.000000e+00
1.900000e+01	2.600000e+01	0.000000e+00	5.946342e+20	0.000000e+00
1.900000e+01	2.700000e+01	0.000000e+00	5.946342e+20	0.000000e+00
1.900000e+01	2.800000e+01	0.000000e+00	5.946342e+20	0.000000e+00
1.900000e+01	2.900000e+01	0.000000e+00	5.946342e+20	0.000000e+00
1.900000e+01	3.000000e+01	0.000000e+00	5.946342e+20	0.000000e+00
1.900000e+01	3.100000e+01	0.000000e+00	5.946342e+20	0.000000e+00
1.900000e+01	3.200000e+01	0.000000e+00	5.946342e+20	0.000000e+00
1.900000e+01	3.300000e+01	0.000000e+00	5.946342e+20	0.000000e+00
1.900000e+01	3.400000e+01	0.000000e+00	5.946342e+20	0.000000e+00
1.900000e+01	3.500000e+01	0.000000e+00	5.946342e+20	0.000000e+00
1.900000e+01	3.600000e+01	0.000000e+00	9.342105e+20	0.000000e+00
1.900000e+01	3.700000e+01	0.000000e+00	9.342105e+20	0.000000e+00
1.900000e+01	3.800000e+01	0.000000e+00	4.587752e+21	0.000000e+00
1.900000e+01	3.900000e+01	0.000000e+00	4.587752e+21	0.000000e+00
1.900000e+01	4.000000e+01	0.000000e+00	4.587752e+21	0.000000e+00
1.900000e+01	4.100000e+01	0.000000e+00	4.587752e+21	0.000000e+00
1.900000e+01	4.200000e+01	0.000000e+00	4.587752e+21	0.000000e+00
1.900000e+01	4.300000e+01	0.000000e+00	4.587752e+21	0.000000e+00
1.900000e+01	4.400000e+01	0.000000e+00	4.587752e+21	0.000000e+00
1.900000e+01	4.500000e+01	0.000000e+00	4.587752e+21	0.000000e+00
1.900000e+01	4.600000e+01	0.000000e+00	4.587752e+21	0.000000e+00
1.900000e+01	4.700000e+01	0.000000e+00	4.587752e+21	0.000000e+00
1.900000e+01	4.800000e+01	0.000000e+00	4.587752e+21	0.000000e+00
1.900000e+01	4.900000e+01	0.000000e+00	4.587752e+21	0.000000e+00
2.000000e+01	0.000000e+00	0.000000e+00	2.005834e+19	0.000000e+00
2.000000e+01	1.000000e+00	0.000000e+00	2.005834e+19	0.000000e+00
2.000000e+01	2.000000e+00	0.000000e+00	2.143082e+20	0.000000e+00
2.000000e+01	3.000000e+00	0.000000e+00	2.143082e+20	0.000000e+00
2.000000e+01	4.000000e+00	0.000000e+00	2.143082e+20	0.000000e+00
2.000000e+01	5.000000e+00	0.000000e+00	2.143082e+20	0.000000e+00
2.000000e+01	6.000000e+00	0.000000e+00	2.143082e+20	0.000000e+00
2.000000e+01	7.000000e+00	0.000000e+00	2.143082e+20	0.000000e+00
2.000000e+01	8.000000e+00	0.000000e+00	2.143082e+20	0.000000e+00
2.000000e+01	9.000000e+00	0.000000e+00	2.143082e+20	0.000000e+00
2.000000e+01	1.000000e+01	0.000000e+00	2.143082e+20	0.000000e+00
2.000000e+01	1.100000e+01	0.000000e+00	2.143082e+20	0.000000e+00
2.000000e+01	1.200000e+01	0.000000e+00	8.130697e+19	0.000000e+00
2.000000e+01	1.300000e+01	0.000000e+00	8.130697e+19	0.000000e+00
2.000000e+01	1.400000e+01	0.000000e+00	3.652795e+20	0.000000e+00
2.000000e+01	1.500000e+01	0.000000e+00	3.652795e+20	0.000000e+00
2.000000e+01	1.600000e+01	0.000000e+00	3.652795e+20	0.000000e+00
2.000000e+01	1.700000e+01	0.000000e+00	3.652795e+20	0.000000e+00
2.000000e+01	1.800000e+01	0.000000e+00	3.652795e+20	0.000000e+00
2.000000e+01	1.900000e+01	0.000000e+00	3.652795e+20	0.000000e+00
2.000000e+01	2.000000e+01	0.000000e+00	3.652795e+20	0.000000e+00
2.000000e+01	2.100000e+01	0.000000e+00	3.652795e+20	0.000000e+00
2.000000e+01	2.200000e+01	0.000000e+00	3.652795e+20	0.000000e+00
2.000000e+01	2.300000e+01	0.000000e+00	3.652795e+20	0.000000e+00
2.000000e+01	2.400000e+01	0.000000e+00	1.621244e+20	0.000000e+00
2.000000e+01	2.500000e+01	0.000000e+00	1.621244e+20	0.000000e+00
2.000000e+01	2.600000e+01	0.000000e+00	5.946342e+20	0.000000e+00
2.000000e+01	2.700000e+01	0.000000e+00	5.946342e+20	0.000000e+00
2.000000e+01	2.800000e+01	0.000000e+00	5.946342e+20	0.000000e+00
2.000000e+01	2.900000e+01	0.000000e+00	5.946342e+20	0.000000e+00
2.000000e+01	3.000000e+01	0.000000e+00	5.946342e+20	0.000000e+00
2.000000e+01	3.100000e+01	0.000000e+00	5.946342e+20	0.000000e+00
2.000000e+01	3.200000e+01	0.000000e+00	5.946342e+20	0.000000e+00
2.000000e+01	3.300000e+01	0.000000e+00	5.946342e+20	0.000000e+00
2.000000e+01	3.400000e+01	0.000000e+00	5.946342e+20	0.000000e+00
2.000000e+01	3.500000e+01	0.000000e+00	5.946342e+20	0.000000e+00
2.000000e+01	3.600000e+01	0.000000e+00	6.494292e+19	0.000000e+00
2.000000e+01	3.700000e+01	0.000000e+00	6.494292e+19	0.000000e+00
2.000000e+01	3.800000e+01	0.000000e+00	4.587752e+21	0.000000e+00
2.000000e+01	3.900000e+01	0.000000e+00	4.587752e+21	0.000000e+00
2.000000e+01	4.000000e+01	0.000000e+00	4.587752e+21	0.000000e+00
2.000000e+01	4.100000e+01	0.000000e+00	4.587752e+21	0.000000e+00
2.000000e+01	4.200000e+01	0.000000e+00	4.587752e+21	0.000000e+00
2.000000e+01	4.300000e+01	0.000000e+00	4.587752e+21	0.000000e+00
2.000000e+01	4.400000e+01	0.000000e+00	4.587752e+21	0.000000e+00
2.000000e+01	4.500000e+01	0.000000e+00	4.587752e+21	0.000000e+00
